Frequency (Hz)	Level (dB)
12586.157227	-100.331558
12591.540527	-100.800110
12596.923828	-99.819901
12602.307129	-100.599106
12607.690430	-100.494400
12613.073730	-99.772736
12618.457031	-100.819855
12623.840332	-100.390739
12629.223633	-99.832184
12634.606934	-101.005432
12639.990234	-100.013237
12645.373535	-100.201721
12650.756836	-100.607079
12656.140137	-100.338509
12661.523438	-100.606468
12666.906738	-99.707787
12672.290039	-100.927040
12677.673340	-100.636772
12683.056641	-99.975609
12688.439941	-100.690224
12693.823242	-100.326164
12699.206543	-100.181625
12704.589844	-100.809212
12709.973145	-99.952957
12715.356445	-100.622780
12720.739746	-100.553879
12726.123047	-100.318008
12731.506348	-99.816032
12736.889648	-101.049263
12742.272949	-100.463226
12747.656250	-100.128555
12753.039551	-101.088837
12758.422852	-100.061913
12763.806152	-100.170555
12769.189453	-101.238266
12774.572754	-100.001808
12779.956055	-100.817360
12785.339355	-99.934967
12790.722656	-100.734390
12796.105957	-100.276466
12801.489258	-100.599503
12806.872559	-100.315323
12812.255859	-100.202530
12817.639160	-100.887421
12823.022461	-100.268677
12828.405762	-100.709137
12833.789063	-100.366997
12839.172363	-100.660187
12844.555664	-100.216629
12849.938965	-100.908180
12855.322266	-100.258354
12860.705566	-100.494186
12866.088867	-100.163940
12871.472168	-101.043854
12876.855469	-100.525696
12882.238770	-100.216385
12887.622070	-101.016357
12893.005371	-99.641663
12898.388672	-100.741737
12903.771973	-100.987297
12909.155273	-99.876968
12914.538574	-100.801521
12919.921875	-100.812431
12925.305176	-100.184669
12930.688477	-100.872231
12936.071777	-100.180038
12941.455078	-100.747559
12946.838379	-100.469032
12952.221680	-99.952316
12957.604980	-100.786804
12962.988281	-101.019196
12968.371582	-100.067451
12973.754883	-100.682434
12979.138184	-100.527283
12984.521484	-100.929352
12989.904785	-100.023689
12995.288086	-100.828362
13000.671387	-100.389923
13006.054688	-100.885094
13011.437988	-100.482956
13016.821289	-100.552986
13022.204590	-100.232704
13027.587891	-100.716515
13032.971191	-100.860474
13038.354492	-100.222374
13043.737793	-100.598289
13049.121094	-100.847893
13054.504395	-100.177284
13059.887695	-101.305168
13065.270996	-100.207817
13070.654297	-100.972137
13076.037598	-99.817184
13081.420898	-101.552002
13086.804199	-100.477699
13092.187500	-100.371185
13097.570801	-100.832207
13102.954102	-99.937592
13108.337402	-101.433258
13113.720703	-100.292992
13119.104004	-100.901955
13124.487305	-99.958290
13129.870605	-100.391685
13135.253906	-101.554863
13140.637207	-100.063606
13146.020508	-101.747284
13151.403809	-99.683853
13156.787109	-101.068245
13162.170410	-101.026237
13167.553711	-100.069679
13172.937012	-100.600021
13178.320313	-100.783478
13183.703613	-101.093216
13189.086914	-100.233589
13194.470215	-100.768074
13199.853516	-100.305977
13205.236816	-101.337265
13210.620117	-100.358078
13216.003418	-100.135345
13221.386719	-101.330070
13226.770020	-100.353775
13232.153320	-100.936409
13237.536621	-100.404221
13242.919922	-100.584000
13248.303223	-101.163689
13253.686523	-100.381271
13259.069824	-100.486603
13264.453125	-100.399269
13269.836426	-101.193199
13275.219727	-101.118614
13280.603027	-100.557968
13285.986328	-99.917305
13291.369629	-100.974976
13296.752930	-101.596481
13302.136230	-99.689362
13307.519531	-101.877327
13312.902832	-99.836540
13318.286133	-101.418427
13323.669434	-100.587456
13329.052734	-99.743919
13334.436035	-101.873398
13339.819336	-100.315132
13345.202637	-101.759369
13350.585938	-100.174126
13355.969238	-100.022400
13361.352539	-100.917412
13366.735840	-100.973969
13372.119141	-100.853073
13377.502441	-100.316277
13382.885742	-101.025536
13388.269043	-100.977684
13393.652344	-100.268356
13399.035645	-100.552277
13404.418945	-100.535065
13409.802246	-101.470642
13415.185547	-100.424149
13420.568848	-100.110542
13425.952148	-102.004730
13431.335449	-100.485634
13436.718750	-100.832741
13442.102051	-100.315483
13447.485352	-100.884712
13452.868652	-101.549225
13458.251953	-100.244926
13463.635254	-100.751488
13469.018555	-100.802406
13474.401855	-100.276749
13479.785156	-100.907799
13485.168457	-100.933952
13490.551758	-101.263718
13495.935059	-100.681320
13501.318359	-100.228630
13506.701660	-100.780800
13512.084961	-101.416115
13517.468262	-100.813713
13522.851563	-100.595947
13528.234863	-100.497139
13533.618164	-101.590431
13539.001465	-100.390068
13544.384766	-100.588097
13549.768066	-100.306335
13555.151367	-101.663322
13560.534668	-100.995094
13565.917969	-100.695999
13571.301270	-99.900757
13576.684570	-101.965225
13582.067871	-99.772385
13587.451172	-102.054474
13592.834473	-100.568604
13598.217773	-100.563103
13603.601074	-101.365852
13608.984375	-100.327431
13614.367676	-100.474030
13619.750977	-101.435921
13625.134277	-101.438278
13630.517578	-100.790009
13635.900879	-101.134315
13641.284180	-100.089233
13646.667480	-101.330521
13652.050781	-101.020477
13657.434082	-100.192703
13662.817383	-101.127579
13668.200684	-101.674919
13673.583984	-100.042542
13678.967285	-101.444321
13684.350586	-100.038109
13689.733887	-102.347107
13695.117188	-100.530266
13700.500488	-100.503273
13705.883789	-100.743828
13711.267090	-101.493187
13716.650391	-100.725204
13722.033691	-101.120789
13727.416992	-100.501137
13732.800293	-100.750076
13738.183594	-100.895233
13743.566895	-101.916428
13748.950195	-98.987671
13754.333496	-102.748199
13759.716797	-100.682793
13765.100098	-99.861351
13770.483398	-102.502136
13775.866699	-101.139961
13781.250000	-99.460419
13786.633301	-100.632133
13792.016602	-102.213974
13797.399902	-100.286613
13802.783203	-100.034950
13808.166504	-102.963188
13813.549805	-100.458366
13818.933105	-100.936783
13824.316406	-100.520401
13829.699707	-102.193474
13835.083008	-99.800598
13840.466309	-101.581291
13845.849609	-100.659058
13851.232910	-102.080078
13856.616211	-100.088600
13861.999512	-102.509682
13867.382813	-99.268585
13872.766113	-102.724609
13878.149414	-99.808334
13883.532715	-101.690887
13888.916016	-101.084572
13894.299316	-101.027687
13899.682617	-100.731369
13905.065918	-100.915047
13910.449219	-100.626175
13915.832520	-100.574097
13921.215820	-102.488083
13926.599121	-99.551468
13931.982422	-101.457542
13937.365723	-100.482315
13942.749023	-101.250549
13948.132324	-101.668068
13953.515625	-100.788139
13958.898926	-100.273148
13964.282227	-101.905029
13969.665527	-100.039665
13975.048828	-101.608971
13980.432129	-101.869072
13985.815430	-99.737206
13991.198730	-100.459122
13996.582031	-101.843315
14001.965332	-101.204170
14007.348633	-101.531746
14012.731934	-100.195641
14018.115234	-101.535980
14023.498535	-100.790504
14028.881836	-100.492714
14034.265137	-102.332047
14039.648438	-100.633324
14045.031738	-100.996071
14050.415039	-100.633492
14055.798340	-102.125267
14061.181641	-99.580383
14066.564941	-102.965393
14071.948242	-101.965508
14077.331543	-99.491386
14082.714844	-101.116966
14088.098145	-101.755737
14093.481445	-100.355194
14098.864746	-101.767723
14104.248047	-100.648308
14109.631348	-100.839981
14115.014648	-101.387619
14120.397949	-101.409569
14125.781250	-99.860939
14131.164551	-101.054794
14136.547852	-101.883194
14141.931152	-100.923378
14147.314453	-100.637604
14152.697754	-101.320488
14158.081055	-100.168739
14163.464355	-101.211212
14168.847656	-101.522934
14174.230957	-101.462540
14179.614258	-102.878700
14184.997559	-98.836960
14190.380859	-103.037323
14195.764160	-100.778214
14201.147461	-100.286942
14206.530762	-100.964264
14211.914063	-100.713058
14217.297363	-102.029503
14222.680664	-99.546684
14228.063965	-103.152489
14233.447266	-100.150848
14238.830566	-100.871925
14244.213867	-102.437218
14249.597168	-99.636223
14254.980469	-103.172844
14260.363770	-98.871193
14265.747070	-103.130478
14271.130371	-100.533035
14276.513672	-100.625305
14281.896973	-101.751183
14287.280273	-101.341537
14292.663574	-100.610168
14298.046875	-100.959595
14303.430176	-101.493462
14308.813477	-100.498924
14314.196777	-101.000618
14319.580078	-102.464371
14324.963379	-99.623177
14330.346680	-101.830673
14335.729980	-101.444107
14341.113281	-102.821312
14346.496582	-99.391602
14351.879883	-102.942307
14357.263184	-100.611954
14362.646484	-101.278366
14368.029785	-103.425529
14373.413086	-99.523277
14378.796387	-101.163788
14384.179688	-100.989235
14389.562988	-102.028366
14394.946289	-100.812408
14400.329590	-100.275688
14405.712891	-102.378304
14411.096191	-100.172569
14416.479492	-103.908661
14421.862793	-100.107658
14427.246094	-100.079346
14432.629395	-100.239380
14438.012695	-102.645813
14443.395996	-100.520111
14448.779297	-99.684784
14454.162598	-104.804970
14459.545898	-99.655090
14464.929199	-101.869705
14470.312500	-101.082153
14475.695801	-100.451958
14481.079102	-102.119835
14486.462402	-101.636429
14491.845703	-100.609283
14497.229004	-101.008881
14502.612305	-100.632179
14507.995605	-103.814735
14513.378906	-100.206161
14518.762207	-101.358803
14524.145508	-100.921097
14529.528809	-101.823936
14534.912109	-100.083534
14540.295410	-101.522583
14545.678711	-99.897797
14551.062012	-103.525421
14556.445313	-99.028618
14561.828613	-104.445503
14567.211914	-101.182106
14572.595215	-99.984062
14577.978516	-103.336685
14583.361816	-100.707611
14588.745117	-101.862778
14594.128418	-99.400337
14599.511719	-102.386803
14604.895020	-102.655769
14610.278320	-99.464317
14615.661621	-103.925072
14621.044922	-98.115463
14626.428223	-105.248817
14631.811523	-100.536888
14637.194824	-99.139435
14642.578125	-103.081932
14647.961426	-100.488411
14653.344727	-101.189072
14658.728027	-101.959312
14664.111328	-101.278458
14669.494629	-100.371033
14674.877930	-100.678604
14680.261230	-101.622673
14685.644531	-100.815048
14691.027832	-99.843719
14696.411133	-101.611862
14701.794434	-105.125427
14707.177734	-99.716667
14712.561035	-103.598579
14717.944336	-99.586113
14723.327637	-102.337448
14728.710938	-99.939537
14734.094238	-101.481918
14739.477539	-103.048775
14744.860840	-99.082169
14750.244141	-102.635162
14755.627441	-100.614311
14761.010742	-99.554176
14766.394043	-102.225670
14771.777344	-101.186310
14777.160645	-100.029106
14782.543945	-101.674576
14787.927246	-99.773590
14793.310547	-102.250870
14798.693848	-102.502121
14804.077148	-99.864754
14809.460449	-103.302437
14814.843750	-99.148605
14820.227051	-105.190872
14825.610352	-97.854927
14830.993652	-102.381783
14836.376953	-99.134888
14841.760254	-104.255836
14847.143555	-100.765938
14852.526855	-102.178482
14857.910156	-99.713394
14863.293457	-103.762100
14868.676758	-99.362022
14874.060059	-102.937996
14879.443359	-99.208740
14884.826660	-100.973373
14890.209961	-104.062630
14895.593262	-99.207237
14900.976563	-102.525887
14906.359863	-101.785667
14911.743164	-99.968132
14917.126465	-110.428955
14922.509766	-97.703773
14927.893066	-102.978271
14933.276367	-101.435791
14938.659668	-99.320580
14944.042969	-100.704727
14949.426270	-102.522644
14954.809570	-101.451027
14960.192871	-101.479485
14965.576172	-99.866730
14970.959473	-102.345787
14976.342773	-101.704247
14981.726074	-101.713562
14987.109375	-100.775269
14992.492676	-100.416687
14997.875977	-102.943619
15003.259277	-100.615631
15008.642578	-101.494446
15014.025879	-101.788475
15019.409180	-101.098076
15024.792480	-100.595039
15030.175781	-102.590157
15035.559082	-98.848305
15040.942383	-101.126717
15046.325684	-103.466515
15051.708984	-101.882545
15057.092285	-100.665871
15062.475586	-103.181282
15067.858887	-100.416718
15073.242188	-101.581512
15078.625488	-100.243233
15084.008789	-102.732346
15089.392090	-100.592300
15094.775391	-100.431702
15100.158691	-102.016579
15105.541992	-98.596199
15110.925293	-102.660271
15116.308594	-99.650658
15121.691895	-101.859337
15127.075195	-102.910316
15132.458496	-98.915138
15137.841797	-104.134186
15143.225098	-99.921165
15148.608398	-101.407509
15153.991699	-100.522797
15159.375000	-101.594116
15164.758301	-101.130791
15170.141602	-103.022820
15175.524902	-99.690567
15180.908203	-102.261070
15186.291504	-102.727104
15191.674805	-99.427666
15197.058105	-102.308037
15202.441406	-100.647957
15207.824707	-100.031387
15213.208008	-103.612465
15218.591309	-99.260376
15223.974609	-102.300133
15229.357910	-99.585014
15234.741211	-104.192833
15240.124512	-99.687592
15245.507813	-103.991135
15250.891113	-99.936966
15256.274414	-100.724991
15261.657715	-102.959610
15267.041016	-101.348618
15272.424316	-98.423111
15277.807617	-104.152863
15283.190918	-101.716721
15288.574219	-99.466141
15293.957520	-100.252991
15299.340820	-104.071388
15304.724121	-100.861427
15310.107422	-101.937653
15315.490723	-99.793526
15320.874023	-104.409340
15326.257324	-101.544418
15331.640625	-96.594299
15337.023926	-108.711555
15342.407227	-100.157158
15347.790527	-102.853622
15353.173828	-102.440819
15358.557129	-99.288078
15363.940430	-101.448959
15369.323730	-100.590187
15374.707031	-105.562042
15380.090332	-98.463043
15385.473633	-101.278755
15390.856934	-103.518402
15396.240234	-101.446869
15401.623535	-100.217873
15407.006836	-101.722214
15412.390137	-100.861023
15417.773438	-105.080063
15423.156738	-98.451462
15428.540039	-100.037323
15433.923340	-110.698616
15439.306641	-98.808990
15444.689941	-101.547081
15450.073242	-101.995232
15455.456543	-99.559441
15460.839844	-103.985214
15466.223145	-99.065811
15471.606445	-102.879822
15476.989746	-105.383728
15482.373047	-97.235291
15487.756348	-103.083176
15493.139648	-100.319817
15498.522949	-99.714394
15503.906250	-101.838455
15509.289551	-100.533600
15514.672852	-102.980598
15520.056152	-99.595856
15525.439453	-100.521988
15530.822754	-101.517517
15536.206055	-108.252975
15541.589355	-96.580437
15546.972656	-106.654419
15552.355957	-98.826836
15557.739258	-103.114906
15563.122559	-103.719162
15568.505859	-100.302055
15573.889160	-100.435684
15579.272461	-102.425415
15584.655762	-101.073875
15590.039063	-101.273300
15595.422363	-101.361473
15600.805664	-104.994781
15606.188965	-98.543365
15611.572266	-104.207718
15616.955566	-103.575966
15622.338867	-97.205856
15627.722168	-112.166145
15633.105469	-99.016144
15638.488770	-102.582672
15643.872070	-100.098305
15649.255371	-104.439476
15654.638672	-99.172646
15660.021973	-103.252953
15665.405273	-101.173775
15670.788574	-101.579720
15676.171875	-103.014725
15681.555176	-99.516090
15686.938477	-99.842377
15692.321777	-102.830750
15697.705078	-102.045006
15703.088379	-98.728905
15708.471680	-102.969307
15713.854980	-101.588501
15719.238281	-100.127701
15724.621582	-100.982819
15730.004883	-101.872238
15735.388184	-101.781570
15740.771484	-103.391296
15746.154785	-102.876381
15751.538086	-101.026161
15756.921387	-99.610466
15762.304688	-101.837692
15767.687988	-99.797714
15773.071289	-101.628540
15778.454590	-99.247459
15783.837891	-102.775078
15789.221191	-102.199974
15794.604492	-98.943947
15799.987793	-104.271004
15805.371094	-97.729172
15810.754395	-102.543594
15816.137695	-105.636520
15821.520996	-100.148254
15826.904297	-105.147522
15832.287598	-96.812462
15837.670898	-103.050644
15843.054199	-100.516083
15848.437500	-101.948135
15853.820801	-101.573441
15859.204102	-100.549217
15864.587402	-101.493469
15869.970703	-98.619637
15875.354004	-112.166939
15880.737305	-99.973724
15886.120605	-99.722946
15891.503906	-101.966248
15896.887207	-98.243996
15902.270508	-110.600014
15907.653809	-97.987762
15913.037109	-102.361092
15918.420410	-97.938965
15923.803711	-102.562744
15929.187012	-101.565712
15934.570313	-103.023865
15939.953613	-99.547150
15945.336914	-104.417625
15950.720215	-100.891769
15956.103516	-99.597824
15961.486816	-101.728508
15966.870117	-101.057518
15972.253418	-105.086617
15977.636719	-99.593811
15983.020020	-102.384392
15988.403320	-102.813797
15993.786621	-98.594978
15999.169922	-104.366440
16004.553223	-98.269821
16009.936523	-102.809006
16015.319824	-97.497978
16020.703125	-103.725822
16026.086426	-97.991173
16031.469727	-105.751083
16036.853027	-97.833817
16042.236328	-101.341248
16047.619629	-100.487793
16053.002930	-102.190674
16058.386230	-100.346825
16063.769531	-101.060654
16069.152832	-103.645966
16074.536133	-100.080009
16079.919434	-105.692917
16085.302734	-99.481224
16090.686035	-99.135231
16096.069336	-102.271530
16101.452637	-102.169472
16106.835938	-99.644508
16112.219238	-106.576942
16117.602539	-102.521240
16122.985840	-99.694962
16128.369141	-99.944473
16133.752441	-101.362465
16139.135742	-105.332779
16144.519043	-99.393837
16149.902344	-99.070015
16155.285645	-101.013054
16160.668945	-102.465698
16166.052246	-102.827408
16171.435547	-99.307793
16176.818848	-102.214813
16182.202148	-98.964523
16187.585449	-105.863876
16192.968750	-98.268486
16198.352051	-102.358315
16203.735352	-101.230530
16209.118652	-99.639633
16214.501953	-101.409050
16219.885254	-96.960670
16225.268555	-109.488167
16230.651855	-96.619171
16236.035156	-112.252678
16241.418457	-101.603218
16246.801758	-100.133858
16252.185059	-100.117973
16257.568359	-101.398102
16262.951660	-99.721512
16268.334961	-103.034897
16273.718262	-103.163681
16279.101563	-95.838074
16284.484863	-121.923737
16289.868164	-99.070229
16295.251465	-104.205933
16300.634766	-99.815041
16306.018066	-99.186241
16311.401367	-104.606575
16316.784668	-101.031128
16322.167969	-100.401001
16327.551270	-100.179008
16332.934570	-102.004456
16338.317871	-104.739082
16343.701172	-99.925171
16349.084473	-103.381668
16354.467773	-102.188690
16359.851074	-98.827477
16365.234375	-104.362595
16370.617676	-100.986450
16376.000977	-107.512154
16381.384277	-98.230286
16386.767578	-96.563103
16392.150879	-110.372391
16397.534180	-99.880173
16402.917480	-102.731010
16408.300781	-103.234108
16413.684082	-98.809776
16419.067383	-106.206787
16424.450684	-100.463364
16429.833984	-98.529297
16435.217285	-108.988312
16440.600586	-98.497078
16445.983887	-102.150215
16451.367188	-101.876999
16456.750488	-96.280579
16462.133789	-105.764412
16467.517090	-98.224426
16472.900391	-103.893250
16478.283691	-99.752937
16483.666992	-105.280823
16489.050293	-99.061203
16494.433594	-106.623245
16499.816895	-98.118027
16505.200195	-103.328972
16510.583496	-101.472366
16515.966797	-97.827950
16521.350098	-101.414833
16526.733398	-104.794533
16532.116699	-99.686417
16537.500000	-105.313858
16542.883301	-99.065132
16548.266602	-103.571091
16553.649902	-98.131157
16559.033203	-112.934448
16564.416504	-97.772598
16569.799805	-107.738861
16575.183105	-99.530640
16580.566406	-103.296066
16585.949707	-103.025223
16591.333008	-98.511162
16596.716309	-103.391907
16602.099609	-102.665588
16607.482910	-97.272331
16612.866211	-105.597878
16618.249512	-98.351173
16623.632813	-106.917755
16629.016113	-97.716118
16634.399414	-102.611740
16639.782715	-98.618576
16645.166016	-104.407837
16650.549316	-101.846802
16655.932617	-98.094452
16661.315918	-104.762085
16666.699219	-104.502335
16672.082520	-98.762459
16677.465820	-104.269424
16682.849121	-102.110489
16688.232422	-100.781036
16693.615723	-106.118729
16698.999023	-98.782387
16704.382324	-99.662903
16709.765625	-101.942368
16715.148926	-104.801086
16720.532227	-96.654709
16725.915527	-107.121742
16731.298828	-100.231499
16736.682129	-101.498581
16742.065430	-99.469162
16747.448730	-103.097923
16752.832031	-98.931648
16758.215332	-101.777130
16763.598633	-107.321205
16768.981934	-97.723244
16774.365234	-106.816399
16779.748535	-101.743431
16785.131836	-100.416763
16790.515137	-100.458504
16795.898438	-103.561745
16801.281738	-100.356316
16806.665039	-102.609329
16812.048340	-107.793251
16817.431641	-101.556976
16822.814941	-99.785011
16828.198242	-100.222099
16833.581543	-98.816719
16838.964844	-98.432785
16844.348145	-100.381035
16849.731445	-100.440239
16855.114746	-102.975311
16860.498047	-99.111122
16865.881348	-105.895210
16871.264648	-100.861252
16876.647949	-101.390121
16882.031250	-99.550491
16887.414551	-101.581490
16892.797852	-102.436005
16898.181152	-98.876152
16903.564453	-110.618225
16908.947754	-97.017181
16914.331055	-100.608612
16919.714355	-101.768272
16925.097656	-101.110580
16930.480957	-103.104912
16935.864258	-109.413498
16941.247559	-95.988457
16946.630859	-109.297745
16952.014160	-97.435097
16957.397461	-99.181313
16962.780762	-102.479774
16968.164063	-112.260178
16973.547363	-98.135544
16978.930664	-103.831703
16984.313965	-99.052933
16989.697266	-104.025681
16995.080566	-102.080353
17000.463867	-104.191498
17005.847168	-101.192429
17011.230469	-107.023903
17016.613770	-96.774994
17021.997070	-101.695633
17027.380371	-99.822235
17032.763672	-101.409645
17038.146973	-99.929268
17043.530273	-102.383453
17048.913574	-101.057693
17054.296875	-104.865189
17059.680176	-94.259155
17065.063477	-112.224678
17070.446777	-97.468842
17075.830078	-105.003624
17081.213379	-103.339142
17086.596680	-101.297813
17091.979980	-101.720741
17097.363281	-99.286980
17102.746582	-100.353973
17108.129883	-104.304848
17113.513184	-99.349236
17118.896484	-97.399818
17124.279785	-97.789742
17129.663086	-100.567612
17135.046387	-95.586563
17140.429688	-101.081726
17145.812988	-102.342712
17151.196289	-95.238625
17156.579590	-107.884483
17161.962891	-99.948807
17167.346191	-104.586014
17172.729492	-101.142700
17178.112793	-101.737579
17183.496094	-99.702858
17188.879395	-98.039673
17194.262695	-98.455345
17199.645996	-100.617279
17205.029297	-99.358353
17210.412598	-97.746529
17215.795898	-111.390686
17221.179199	-98.100067
17226.562500	-103.453514
17231.945801	-102.331177
17237.329102	-97.919350
17242.712402	-113.337189
17248.095703	-95.398590
17253.479004	-105.834770
17258.862305	-99.127968
17264.245605	-98.518463
17269.628906	-107.899910
17275.012207	-101.814888
17280.395508	-99.791611
17285.778809	-100.919617
17291.162109	-102.735153
17296.545410	-99.483063
17301.928711	-98.465004
17307.312012	-100.687637
17312.695313	-97.783211
17318.078613	-100.971535
17323.461914	-104.086151
17328.845215	-101.013588
17334.228516	-98.629349
17339.611816	-98.944534
17344.995117	-104.110680
17350.378418	-97.897835
17355.761719	-105.989204
17361.145020	-99.674538
17366.528320	-108.475143
17371.911621	-97.066963
17377.294922	-101.973671
17382.678223	-110.153442
17388.061523	-100.134140
17393.444824	-99.581139
17398.828125	-118.985252
17404.211426	-96.193138
17409.594727	-102.747780
17414.978027	-102.161057
17420.361328	-102.099068
17425.744629	-97.324722
17431.127930	-112.353340
17436.511230	-99.979965
17441.894531	-100.609268
17447.277832	-102.961342
17452.661133	-100.086037
17458.044434	-100.607864
17463.427734	-99.203850
17468.811035	-114.515198
17474.194336	-101.723503
17479.577637	-100.932030
17484.960938	-104.602943
17490.344238	-97.349030
17495.727539	-105.960373
17501.110840	-98.559860
17506.494141	-102.922989
17511.877441	-98.134117
17517.260742	-104.591469
17522.644043	-99.954933
17528.027344	-99.944214
17533.410645	-98.449203
17538.793945	-98.757088
17544.177246	-106.578979
17549.560547	-100.169380
17554.943848	-104.304268
17560.327148	-101.630096
17565.710449	-99.545990
17571.093750	-99.011703
17576.477051	-101.928680
17581.860352	-100.672508
17587.243652	-97.720093
17592.626953	-108.899834
17598.010254	-103.144630
17603.393555	-99.713844
17608.776855	-97.539169
17614.160156	-108.210129
17619.543457	-102.317314
17624.926758	-104.446526
17630.310059	-98.942543
17635.693359	-106.835197
17641.076660	-101.514008
17646.459961	-103.796143
17651.843262	-99.740311
17657.226563	-101.533661
17662.609863	-100.297348
17667.993164	-112.025124
17673.376465	-96.540337
17678.759766	-102.303551
17684.143066	-104.532089
17689.526367	-96.658463
17694.909668	-101.898048
17700.292969	-97.938782
17705.676270	-108.032997
17711.059570	-106.417473
17716.442871	-95.770859
17721.826172	-103.882179
17727.209473	-100.802513
17732.592773	-95.831131
17737.976074	-102.918739
17743.359375	-98.623940
17748.742676	-103.120438
17754.125977	-99.417625
17759.509277	-105.196289
17764.892578	-101.013199
17770.275879	-102.115440
17775.659180	-107.325226
17781.042480	-96.998581
17786.425781	-103.313286
17791.809082	-97.411888
17797.192383	-100.130257
17802.575684	-106.616432
17807.958984	-96.630211
17813.342285	-103.434212
17818.725586	-94.102478
17824.108887	-96.550964
17829.492188	-101.556587
17834.875488	-104.035965
17840.258789	-97.951309
17845.642090	-101.847206
17851.025391	-105.954506
17856.408691	-92.308945
17861.791992	-101.310493
17867.175293	-97.409042
17872.558594	-101.324646
17877.941895	-101.106277
17883.325195	-103.462334
17888.708496	-99.444183
17894.091797	-111.310944
17899.475098	-97.800400
17904.858398	-102.974159
17910.241699	-99.317429
17915.625000	-99.362206
17921.008301	-104.701614
17926.391602	-96.148575
17931.774902	-108.958199
17937.158203	-101.454285
17942.541504	-97.327972
17947.924805	-112.353203
17953.308105	-96.871078
17958.691406	-112.546288
17964.074707	-96.194496
17969.458008	-101.483307
17974.841309	-106.087135
17980.224609	-103.817932
17985.607910	-95.667290
17990.991211	-102.658318
17996.374512	-96.473206
18001.757813	-97.958458
18007.141113	-95.019608
18012.524414	-111.178963
18017.907715	-104.296494
18023.291016	-96.316711
18028.674316	-102.026924
18034.057617	-107.071442
18039.440918	-98.012833
18044.824219	-102.365944
18050.207520	-102.916260
18055.590820	-99.770798
18060.974121	-104.010750
18066.357422	-99.005615
18071.740723	-96.127808
18077.124023	-121.824730
18082.507324	-102.541397
18087.890625	-101.996140
18093.273926	-103.840988
18098.657227	-98.136780
18104.040527	-101.174507
18109.423828	-102.047005
18114.807129	-96.793678
18120.190430	-98.835052
18125.573730	-99.459557
18130.957031	-105.228065
18136.340332	-99.139053
18141.723633	-104.232071
18147.106934	-102.160583
18152.490234	-100.044525
18157.873535	-99.123619
18163.256836	-111.579857
18168.640137	-99.487610
18174.023438	-101.349342
18179.406738	-101.021362
18184.790039	-98.450424
18190.173340	-109.772186
18195.556641	-100.348991
18200.939941	-100.815826
18206.323242	-100.214096
18211.706543	-99.605270
18217.089844	-98.746613
18222.473145	-109.329544
18227.856445	-99.441101
18233.239746	-105.249802
18238.623047	-99.180122
18244.006348	-102.741966
18249.389648	-104.103600
18254.772949	-102.660896
18260.156250	-98.755280
18265.539551	-112.640541
18270.922852	-96.833176
18276.306152	-104.086891
18281.689453	-97.266762
18287.072754	-102.638474
18292.456055	-102.780128
18297.839355	-99.555710
18303.222656	-104.519165
18308.605957	-96.173172
18313.989258	-99.304237
18319.372559	-105.820175
18324.755859	-99.208298
18330.139160	-99.975670
18335.522461	-97.234825
18340.905762	-102.086922
18346.289063	-106.494781
18351.672363	-103.318161
18357.055664	-99.265251
18362.438965	-100.268661
18367.822266	-102.769287
18373.205566	-95.760368
18378.588867	-102.734474
18383.972168	-93.979866
18389.355469	-108.173317
18394.738770	-98.259972
18400.122070	-109.629211
18405.505371	-100.939377
18410.888672	-99.366760
18416.271973	-99.154152
18421.655273	-103.889145
18427.038574	-96.031479
18432.421875	-99.217606
18437.805176	-104.437218
18443.188477	-97.168427
18448.571777	-99.632721
18453.955078	-99.823517
18459.338379	-99.562355
18464.721680	-97.499825
18470.104980	-98.962494
18475.488281	-101.943138
18480.871582	-98.298546
18486.254883	-99.986740
18491.638184	-97.265862
18497.021484	-100.554367
18502.404785	-101.733139
18507.788086	-100.354851
18513.171387	-102.922874
18518.554688	-101.147614
18523.937988	-100.119270
18529.321289	-102.949654
18534.704590	-99.389496
18540.087891	-107.331818
18545.471191	-98.067673
18550.854492	-101.433495
18556.237793	-97.384453
18561.621094	-96.153419
18567.004395	-99.037148
18572.387695	-101.566452
18577.770996	-97.687279
18583.154297	-98.827866
18588.537598	-97.444199
18593.920898	-102.721329
18599.304199	-99.694382
18604.687500	-98.962456
18610.070801	-106.772263
18615.454102	-98.340569
18620.837402	-99.494629
18626.220703	-100.984917
18631.604004	-118.613548
18636.987305	-96.532074
18642.370605	-104.520493
18647.753906	-95.157608
18653.137207	-99.400078
18658.520508	-102.328049
18663.903809	-102.545792
18669.287109	-99.230881
18674.670410	-102.115669
18680.053711	-103.832153
18685.437012	-95.567345
18690.820313	-104.208115
18696.203613	-99.671082
18701.586914	-99.841148
18706.970215	-126.168472
18712.353516	-101.286568
18717.736816	-97.440498
18723.120117	-99.809067
18728.503418	-104.612877
18733.886719	-99.118210
18739.270020	-100.883827
18744.653320	-98.500305
18750.036621	-104.058159
18755.419922	-99.776451
18760.803223	-102.237274
18766.186523	-99.416794
18771.569824	-99.883896
18776.953125	-111.636452
18782.336426	-94.735413
18787.719727	-101.708000
18793.103027	-94.861511
18798.486328	-103.738953
18803.869629	-99.066101
18809.252930	-99.485619
18814.636230	-104.225502
18820.019531	-101.949936
18825.402832	-98.121872
18830.786133	-97.981216
18836.169434	-103.906136
18841.552734	-98.361992
18846.936035	-105.435280
18852.319336	-106.438126
