Frequency (Hz)	Level (dB)
5832.806396	-124.727135
5835.498047	-124.884056
5838.189697	-123.597900
5840.881348	-121.284142
5843.572998	-124.813507
5846.264648	-128.593887
5848.956299	-123.033249
5851.647949	-120.049393
5854.339600	-123.525871
5857.031250	-124.963463
5859.722900	-125.802429
5862.414551	-126.757935
5865.106201	-122.367455
5867.797852	-119.048225
5870.489502	-118.926254
5873.181152	-121.294807
5875.872803	-122.774582
5878.564453	-125.745613
5881.256104	-125.130058
5883.947754	-132.790482
5886.639404	-142.084961
5889.331055	-129.332626
5892.022705	-122.635010
5894.714355	-123.648285
5897.406006	-125.997101
5900.097656	-125.008438
5902.789307	-124.898926
5905.480957	-126.029915
5908.172607	-122.321037
5910.864258	-120.026588
5913.555908	-123.216492
5916.247559	-134.044449
5918.939209	-123.856049
5921.630859	-129.256683
5924.322510	-120.815018
5927.014160	-119.344421
5929.705811	-119.260887
5932.397461	-121.560989
5935.089111	-127.083694
5937.780762	-125.214539
5940.472412	-129.232956
5943.164063	-142.631165
5945.855713	-129.987839
5948.547363	-127.952171
5951.239014	-124.793991
5953.930664	-131.786560
5956.622314	-129.687897
5959.313965	-129.348831
5962.005615	-124.481598
5964.697266	-121.404961
5967.388916	-120.739784
5970.080566	-123.233276
5972.772217	-136.484100
5975.463867	-131.277710
5978.155518	-123.551521
5980.847168	-121.295639
5983.538818	-122.401443
5986.230469	-121.655769
5988.922119	-122.115784
5991.613770	-125.510437
5994.305420	-123.744942
5996.997070	-131.885773
5999.688721	-135.193115
6002.380371	-127.820755
6005.072021	-121.390999
6007.763672	-121.695282
6010.455322	-117.617950
6013.146973	-115.556976
6015.838623	-120.540375
6018.530273	-129.199997
6021.221924	-128.546112
6023.913574	-127.880234
6026.605225	-124.617348
6029.296875	-127.243553
6031.988525	-121.192261
6034.680176	-117.929520
6037.371826	-117.417053
6040.063477	-117.731590
6042.755127	-119.286766
6045.446777	-119.738594
6048.138428	-120.534012
6050.830078	-135.723907
6053.521729	-123.803940
6056.213379	-128.817337
6058.905029	-125.976952
6061.596680	-121.016251
6064.288330	-122.877350
6066.979980	-131.902893
6069.671631	-125.633430
6072.363281	-128.342728
6075.054932	-129.999573
6077.746582	-121.397995
6080.438232	-119.711761
6083.129883	-120.931786
6085.821533	-121.160492
6088.513184	-126.745972
6091.204834	-139.786331
6093.896484	-136.743973
6096.588135	-124.059357
6099.279785	-125.783875
6101.971436	-123.491302
6104.663086	-122.547699
6107.354736	-123.900772
6110.046387	-122.749847
6112.738037	-128.181732
6115.429688	-134.068359
6118.121338	-129.016525
6120.812988	-125.342033
6123.504639	-123.803139
6126.196289	-122.343552
6128.887939	-125.354515
6131.579590	-126.975334
6134.271240	-121.824333
6136.962891	-119.555305
6139.654541	-116.920311
6142.346191	-120.008987
6145.037842	-143.834702
6147.729492	-126.343513
6150.421143	-124.170944
6153.112793	-124.734962
6155.804443	-123.963074
6158.496094	-123.006004
6161.187744	-120.856865
6163.879395	-122.043594
6166.571045	-130.546478
6169.262695	-128.718338
6171.954346	-123.285042
6174.645996	-126.650810
6177.337646	-132.432114
6180.029297	-139.659576
6182.720947	-126.137558
6185.412598	-120.449982
6188.104248	-123.399498
6190.795898	-127.712074
6193.487549	-126.519676
6196.179199	-129.561646
6198.870850	-120.267723
6201.562500	-117.836769
6204.254150	-123.629875
6206.945801	-132.514679
6209.637451	-127.162430
6212.329102	-132.490601
6215.020752	-136.341965
6217.712402	-134.725159
6220.404053	-130.366592
6223.095703	-127.920158
6225.787354	-127.180649
6228.479004	-125.934441
6231.170654	-123.488045
6233.862305	-125.120346
6236.553955	-121.935562
6239.245605	-123.496063
6241.937256	-131.769257
6244.628906	-135.989761
6247.320557	-129.183273
6250.012207	-122.667770
6252.703857	-126.025818
6255.395508	-123.314590
6258.087158	-121.742500
6260.778809	-121.107330
6263.470459	-124.436401
6266.162109	-132.973160
6268.853760	-128.922653
6271.545410	-129.719543
6274.237061	-124.241951
6276.928711	-122.816612
6279.620361	-119.862701
6282.312012	-119.473335
6285.003662	-125.062370
6287.695313	-132.104950
6290.386963	-126.945641
6293.078613	-134.901520
6295.770264	-121.940948
6298.461914	-121.838463
6301.153564	-133.600677
6303.845215	-125.183823
6306.536865	-121.097137
6309.228516	-123.194237
6311.920166	-123.800987
6314.611816	-133.081848
6317.303467	-123.820381
6319.995117	-119.655670
6322.686768	-122.887695
6325.378418	-120.528702
6328.070068	-121.744949
6330.761719	-125.615448
6333.453369	-121.668343
6336.145020	-121.918709
6338.836670	-120.530403
6341.528320	-117.994049
6344.219971	-118.825874
6346.911621	-123.202904
6349.603271	-125.185280
6352.294922	-138.557587
6354.986572	-123.994804
6357.678223	-123.112617
6360.369873	-124.313103
6363.061523	-125.516754
6365.753174	-125.469261
6368.444824	-129.739975
6371.136475	-126.465584
6373.828125	-125.093666
6376.519775	-129.898056
6379.211426	-124.551048
6381.903076	-118.712761
6384.594727	-118.946671
6387.286377	-119.701851
6389.978027	-120.270653
6392.669678	-124.406700
6395.361328	-127.787209
6398.052979	-124.969154
6400.744629	-120.687065
6403.436279	-121.633400
6406.127930	-130.675110
6408.819580	-129.940247
6411.511230	-123.273865
6414.202881	-126.681122
6416.894531	-133.293198
6419.586182	-125.356270
6422.277832	-125.652634
6424.969482	-131.058334
6427.661133	-123.783424
6430.352783	-121.072853
6433.044434	-124.074074
6435.736084	-130.871857
6438.427734	-130.938431
6441.119385	-120.001595
6443.811035	-118.628387
6446.502686	-124.739944
6449.194336	-123.166718
6451.885986	-115.699295
6454.577637	-113.327736
6457.269287	-116.876335
6459.960938	-133.241577
6462.652588	-123.351395
6465.344238	-120.526329
6468.035889	-119.827530
6470.727539	-133.526672
6473.419189	-121.999985
6476.110840	-122.385033
6478.802490	-131.676361
6481.494141	-121.548553
6484.185791	-124.477951
6486.877441	-124.646568
6489.569092	-118.785294
6492.260742	-124.351654
6494.952393	-124.382050
6497.644043	-119.108360
6500.335693	-120.974480
6503.027344	-125.468567
6505.718994	-124.844002
6508.410645	-120.276016
6511.102295	-124.672394
6513.793945	-136.034286
6516.485596	-121.680084
6519.177246	-116.826996
6521.868896	-116.719757
6524.560547	-116.992462
6527.252197	-118.270393
6529.943848	-126.985634
6532.635498	-130.370560
6535.327148	-125.579582
6538.018799	-127.952110
6540.710449	-123.565186
6543.402100	-122.627899
6546.093750	-129.390411
6548.785400	-121.739853
6551.477051	-123.594528
6554.168701	-132.548019
6556.860352	-134.806885
6559.552002	-123.322517
6562.243652	-118.623672
6564.935303	-117.530380
6567.626953	-120.029953
6570.318604	-119.808701
6573.010254	-121.612900
6575.701904	-123.817879
6578.393555	-131.416962
6581.085205	-131.119202
6583.776855	-127.543549
6586.468506	-123.785149
6589.160156	-121.575264
6591.851807	-125.461372
6594.543457	-124.059738
6597.235107	-119.716766
6599.926758	-127.853172
6602.618408	-117.175896
6605.310059	-116.028458
6608.001709	-119.780266
6610.693359	-124.471611
6613.385010	-129.833878
6616.076660	-121.925018
6618.768311	-126.247581
6621.459961	-138.342255
6624.151611	-131.114960
6626.843262	-125.218048
6629.534912	-124.701797
6632.226563	-132.268646
6634.918213	-120.930122
6637.609863	-125.897293
6640.301514	-119.176537
6642.993164	-115.682144
6645.684814	-116.861191
6648.376465	-118.258469
6651.068115	-120.753922
6653.759766	-130.401886
6656.451416	-122.048172
6659.143066	-119.216766
6661.834717	-125.378754
6664.526367	-121.046967
6667.218018	-115.829544
6669.909668	-115.910950
6672.601318	-119.760178
6675.292969	-135.829849
6677.984619	-120.528343
6680.676270	-120.495956
6683.367920	-124.822769
6686.059570	-126.069946
6688.751221	-119.354706
6691.442871	-120.322418
6694.134521	-135.014572
6696.826172	-118.780777
6699.517822	-121.479805
6702.209473	-132.510895
6704.901123	-132.395447
6707.592773	-131.203232
6710.284424	-138.113312
6712.976074	-123.113213
6715.667725	-119.315712
6718.359375	-120.226624
6721.051025	-125.723000
6723.742676	-125.114479
6726.434326	-131.278198
6729.125977	-125.180420
6731.817627	-118.414391
6734.509277	-120.414299
6737.200928	-121.107124
6739.892578	-118.642014
6742.584229	-121.963562
6745.275879	-128.095718
6747.967529	-117.831512
6750.659180	-115.640884
6753.350830	-116.609474
6756.042480	-122.759369
6758.734131	-125.553711
6761.425781	-131.975464
6764.117432	-141.470795
6766.809082	-127.632004
6769.500732	-124.539696
6772.192383	-120.108940
6774.884033	-122.310020
6777.575684	-130.089066
6780.267334	-121.045235
6782.958984	-122.110329
6785.650635	-127.123184
6788.342285	-122.765312
6791.033936	-124.654205
6793.725586	-121.789345
6796.417236	-119.511024
6799.108887	-118.464729
6801.800537	-122.456627
6804.492188	-123.748230
6807.183838	-118.107895
6809.875488	-116.808083
6812.567139	-120.950584
6815.258789	-131.208633
6817.950439	-126.692558
6820.642090	-126.670021
6823.333740	-120.588043
6826.025391	-115.298477
6828.717041	-116.741302
6831.408691	-123.177353
6834.100342	-137.962555
6836.791992	-133.232819
6839.483643	-132.050919
6842.175293	-118.572556
6844.866943	-114.288406
6847.558594	-115.862373
6850.250244	-120.785057
6852.941895	-123.521507
6855.633545	-123.215172
6858.325195	-120.036263
6861.016846	-124.524963
6863.708496	-126.439301
6866.400146	-121.942459
6869.091797	-122.410217
6871.783447	-120.306389
6874.475098	-122.872398
6877.166748	-122.488823
6879.858398	-120.530640
6882.550049	-124.113998
6885.241699	-121.875320
6887.933350	-117.794006
6890.625000	-122.997650
6893.316650	-126.565857
6896.008301	-141.972900
6898.699951	-125.977585
6901.391602	-121.184723
6904.083252	-115.769890
6906.774902	-115.535400
6909.466553	-117.688644
6912.158203	-118.637413
6914.849854	-134.381470
6917.541504	-126.669655
6920.233154	-130.854141
6922.924805	-118.053185
6925.616455	-121.776825
6928.308105	-135.262604
6930.999756	-123.033760
6933.691406	-122.866577
6936.383057	-122.186684
6939.074707	-115.915565
6941.766357	-118.556946
6944.458008	-123.896515
6947.149658	-124.251778
6949.841309	-131.869583
6952.532959	-119.068092
6955.224609	-117.134125
6957.916260	-118.387856
6960.607910	-121.616104
6963.299561	-123.257790
6965.991211	-123.336975
6968.682861	-131.794342
6971.374512	-126.158951
6974.066162	-124.900551
6976.757813	-128.093353
6979.449463	-119.865128
6982.141113	-119.084816
6984.832764	-119.222748
6987.524414	-116.904167
6990.216064	-115.177879
6992.907715	-114.424767
6995.599365	-116.967972
6998.291016	-125.031158
7000.982666	-128.799667
7003.674316	-123.350067
7006.365967	-123.131119
7009.057617	-122.000175
7011.749268	-120.708984
7014.440918	-124.223862
7017.132568	-126.873451
7019.824219	-126.041779
7022.515869	-121.920456
7025.207520	-116.461334
7027.899170	-114.501190
7030.590820	-116.087769
7033.282471	-123.916565
7035.974121	-119.716255
7038.665771	-119.751572
7041.357422	-123.949379
7044.049072	-126.048470
7046.740723	-142.225876
7049.432373	-136.751495
7052.124023	-123.892944
7054.815674	-138.480804
7057.507324	-125.546532
7060.198975	-121.003548
7062.890625	-119.360046
7065.582275	-122.608124
7068.273926	-126.912338
7070.965576	-130.222794
7073.657227	-121.774544
7076.348877	-121.207756
7079.040527	-120.581482
7081.732178	-124.135551
7084.423828	-138.657669
7087.115479	-146.827927
7089.807129	-126.429016
7092.498779	-121.140404
7095.190430	-119.095726
7097.882080	-118.052544
7100.573730	-119.965096
7103.265381	-120.514435
7105.957031	-117.967964
7108.648682	-118.421677
7111.340332	-121.011299
7114.031982	-121.063202
7116.723633	-118.291161
7119.415283	-119.754700
7122.106934	-115.862755
7124.798584	-116.407249
7127.490234	-118.131462
7130.181885	-126.180176
7132.873535	-134.565048
7135.565186	-126.280991
7138.256836	-121.971581
7140.948486	-115.161285
7143.640137	-113.186020
7146.331787	-121.000824
7149.023438	-124.384941
7151.715088	-131.061630
7154.406738	-119.469978
7157.098389	-116.146935
7159.790039	-118.019211
7162.481689	-120.762550
7165.173340	-124.924980
7167.864990	-121.790649
7170.556641	-120.268669
7173.248291	-117.844154
7175.939941	-117.248596
7178.631592	-122.066383
7181.323242	-124.744568
7184.014893	-120.898964
7186.706543	-117.600304
7189.398193	-116.910645
7192.089844	-118.756691
7194.781494	-120.715431
7197.473145	-126.658447
7200.164795	-118.359818
7202.856445	-116.831261
7205.548096	-117.024902
7208.239746	-115.041496
7210.931396	-115.129631
7213.623047	-112.860886
7216.314697	-113.250183
7219.006348	-117.122177
7221.697998	-121.929161
7224.389648	-124.720329
7227.081299	-120.439423
7229.772949	-118.752449
7232.464600	-120.791847
7235.156250	-124.983734
7237.847900	-142.323196
7240.539551	-126.953568
7243.231201	-118.724953
7245.922852	-117.425560
7248.614502	-118.566238
7251.306152	-118.674446
7253.997803	-116.791008
7256.689453	-116.111328
7259.381104	-119.831322
7262.072754	-117.182121
7264.764404	-113.890388
7267.456055	-120.314735
7270.147705	-125.985016
7272.839355	-129.930618
7275.531006	-122.539803
7278.222656	-116.875008
7280.914307	-118.838249
7283.605957	-116.911469
7286.297607	-114.171791
7288.989258	-118.600418
7291.680908	-124.747177
7294.372559	-124.778328
7297.064209	-134.929443
7299.755859	-123.499405
7302.447510	-121.079216
7305.139160	-119.942055
7307.830811	-117.007904
7310.522461	-115.123985
7313.214111	-119.561859
7315.905762	-130.203995
7318.597412	-132.262451
7321.289063	-123.064659
7323.980713	-123.931465
7326.672363	-130.260315
7329.364014	-116.752533
7332.055664	-114.853012
7334.747314	-117.983925
7337.438965	-115.861450
7340.130615	-116.111000
7342.822266	-116.768562
7345.513916	-118.319954
7348.205566	-123.635506
7350.897217	-146.605423
7353.588867	-133.002289
7356.280518	-126.388779
7358.972168	-121.076965
7361.663818	-123.576195
7364.355469	-123.203850
7367.047119	-124.130310
7369.738770	-127.463417
7372.430420	-116.702019
7375.122070	-114.173843
7377.813721	-117.363289
7380.505371	-125.128319
7383.197021	-126.021225
7385.888672	-133.261215
7388.580322	-132.697098
7391.271973	-121.598465
7393.963623	-123.390022
7396.655273	-129.292145
7399.346924	-122.957283
7402.038574	-118.880272
7404.730225	-117.252007
7407.421875	-117.560753
7410.113525	-123.320282
7412.805176	-116.520439
7415.496826	-113.955772
7418.188477	-117.074135
7420.880127	-120.349884
7423.571777	-118.644417
7426.263428	-116.191261
7428.955078	-116.136101
7431.646729	-117.819473
7434.338379	-121.095665
7437.030029	-121.879196
7439.721680	-127.972649
7442.413330	-123.958298
7445.104980	-132.558075
7447.796631	-116.972649
7450.488281	-115.079292
7453.179932	-121.775848
7455.871582	-127.910995
7458.563232	-126.848289
7461.254883	-122.418068
7463.946533	-117.596710
7466.638184	-118.574707
7469.329834	-123.792084
7472.021484	-123.133308
7474.713135	-126.875145
7477.404785	-121.334312
7480.096436	-122.259811
7482.788086	-125.801117
7485.479736	-118.415710
7488.171387	-114.026184
7490.863037	-115.831352
7493.554688	-117.355011
7496.246338	-117.961723
7498.937988	-120.239929
7501.629639	-117.037735
7504.321289	-114.159477
7507.012939	-115.679161
7509.704590	-124.057419
7512.396240	-130.632889
7515.087891	-121.484863
7517.779541	-119.836578
7520.471191	-119.894981
7523.162842	-121.712059
7525.854492	-120.153893
7528.546143	-120.244537
7531.237793	-120.858070
7533.929443	-116.357513
7536.621094	-118.226456
7539.312744	-120.783966
7542.004395	-119.074059
7544.696045	-122.031265
7547.387695	-118.367538
7550.079346	-115.774780
7552.770996	-116.864098
7555.462646	-116.422829
7558.154297	-119.040108
7560.845947	-128.981812
7563.537598	-122.809166
7566.229248	-118.473999
7568.920898	-112.056595
7571.612549	-112.415421
7574.304199	-123.664131
7576.995850	-118.602890
7579.687500	-120.670105
7582.379150	-127.084389
7585.070801	-123.666367
7587.762451	-125.953445
7590.454102	-125.709808
7593.145752	-120.878815
7595.837402	-123.045479
7598.529053	-120.717361
7601.220703	-116.731583
7603.912354	-118.610336
7606.604004	-123.257271
7609.295654	-120.865616
7611.987305	-127.297272
7614.678955	-121.118797
7617.370605	-123.503799
7620.062256	-127.032425
7622.753906	-126.731300
7625.445557	-120.981598
7628.137207	-121.344002
7630.828857	-126.409164
7633.520508	-116.105919
7636.212158	-112.819054
7638.903809	-111.753044
7641.595459	-113.217682
7644.287109	-119.730225
7646.978760	-128.724762
7649.670410	-123.793068
7652.362061	-122.986412
7655.053711	-122.195778
7657.745361	-120.098137
7660.437012	-117.079010
7663.128662	-117.980354
7665.820313	-126.522057
7668.511963	-129.722473
7671.203613	-117.696053
7673.895264	-116.846390
7676.586914	-118.709328
7679.278564	-117.358475
7681.970215	-114.364281
7684.661865	-115.028580
7687.353516	-123.054527
7690.045166	-135.134338
7692.736816	-122.818024
7695.428467	-120.461243
7698.120117	-126.866486
7700.811768	-130.348099
7703.503418	-120.093826
7706.195068	-118.028252
7708.886719	-135.392807
7711.578369	-122.083450
7714.270020	-118.429039
7716.961670	-118.835876
7719.653320	-125.977737
7722.344971	-120.608856
7725.036621	-122.857948
7727.728271	-124.737122
7730.419922	-116.831497
7733.111572	-114.362267
7735.803223	-114.772820
7738.494873	-116.383522
7741.186523	-116.010002
7743.878174	-115.473351
7746.569824	-117.550369
7749.261475	-115.681816
7751.953125	-114.990417
7754.644775	-120.715714
7757.336426	-124.180328
7760.028076	-127.066353
7762.719727	-116.882835
7765.411377	-114.544617
7768.103027	-111.884766
7770.794678	-112.277718
7773.486328	-118.644737
7776.177979	-118.614449
7778.869629	-128.616852
7781.561279	-119.112083
7784.252930	-119.364220
7786.944580	-122.972885
7789.636230	-122.793564
7792.327881	-125.747795
7795.019531	-123.111267
7797.711182	-121.215729
7800.402832	-118.887993
7803.094482	-118.944534
7805.786133	-117.339149
7808.477783	-120.244370
7811.169434	-119.207825
7813.861084	-117.926895
7816.552734	-121.914497
7819.244385	-119.694016
7821.936035	-115.167809
7824.627686	-122.717041
7827.319336	-118.156059
7830.010986	-114.924034
7832.702637	-118.744286
7835.394287	-119.518654
7838.085938	-119.906754
7840.777588	-122.853439
7843.469238	-125.331718
7846.160889	-122.061440
7848.852539	-122.345070
7851.544189	-123.592514
7854.235840	-134.132645
7856.927490	-128.228851
7859.619141	-130.072205
7862.310791	-124.708588
7865.002441	-122.803459
7867.694092	-118.209923
7870.385742	-118.226059
7873.077393	-116.852974
7875.769043	-116.116241
7878.460693	-119.011452
7881.152344	-118.891060
7883.843994	-115.883911
7886.535645	-114.572983
7889.227295	-117.119293
7891.918945	-118.669418
7894.610596	-116.812134
7897.302246	-117.866035
7899.993896	-121.237259
7902.685547	-115.237038
7905.377197	-115.992516
7908.068848	-126.456444
7910.760498	-128.922867
7913.452148	-123.141129
7916.143799	-124.217621
7918.835449	-126.069725
7921.527100	-116.979530
7924.218750	-112.757729
7926.910400	-111.588295
7929.602051	-111.477119
7932.293701	-112.848495
7934.985352	-117.728683
7937.677002	-119.609451
7940.368652	-118.838951
7943.060303	-127.212563
7945.751953	-131.551102
7948.443604	-121.233757
7951.135254	-119.374741
7953.826904	-116.090897
7956.518555	-113.740967
7959.210205	-118.236557
7961.901855	-125.034424
7964.593506	-125.675652
7967.285156	-119.210548
7969.976807	-113.464035
7972.668457	-114.226028
7975.360107	-117.108299
7978.051758	-124.223389
7980.743408	-126.043724
7983.435059	-123.588577
7986.126709	-118.716965
7988.818359	-115.828896
7991.510010	-119.056602
7994.201660	-134.551682
7996.893311	-131.151215
7999.584961	-123.846741
8002.276611	-123.148552
8004.968262	-119.859108
8007.659912	-117.886345
8010.351563	-115.783409
8013.043213	-116.816856
8015.734863	-122.195724
8018.426514	-138.253784
8021.118164	-124.375343
8023.809814	-120.642128
8026.501465	-118.341583
8029.193115	-123.272995
8031.884766	-120.565498
8034.576416	-117.556458
8037.268066	-114.010178
8039.959717	-114.470596
8042.651367	-119.878967
8045.343018	-136.276016
8048.034668	-119.338165
8050.726318	-115.793289
8053.417969	-115.032425
8056.109619	-116.012924
8058.801270	-116.404572
8061.492920	-118.129242
8064.184570	-134.253036
8066.876221	-126.366486
8069.567871	-126.286369
8072.259521	-120.899002
8074.951172	-118.775398
8077.642822	-125.649338
8080.334473	-124.710480
8083.026123	-118.129707
8085.717773	-112.679665
8088.409424	-111.444389
8091.101074	-115.542221
8093.792725	-120.935936
8096.484375	-125.962730
8099.176025	-126.031540
8101.867676	-119.367134
8104.559326	-122.184814
8107.250977	-119.263992
8109.942627	-113.847816
8112.634277	-115.333458
8115.325928	-125.447739
8118.017578	-116.383911
8120.709229	-116.345314
8123.400879	-118.754700
8126.092529	-118.795815
8128.784180	-118.328415
8131.475830	-120.106949
8134.167480	-125.679176
8136.859131	-118.274315
8139.550781	-115.093079
8142.242432	-117.894836
8144.934082	-118.486115
8147.625732	-119.965652
8150.317383	-127.540970
8153.009033	-122.417244
8155.700684	-123.197113
8158.392334	-123.648346
8161.083984	-120.350983
8163.775635	-120.823784
8166.467285	-122.161865
8169.158936	-128.168396
8171.850586	-127.202339
8174.542236	-121.975166
8177.233887	-114.345680
8179.925537	-110.996193
8182.617188	-114.836281
8185.308838	-135.234436
8188.000488	-121.264091
8190.692139	-123.980972
8193.383789	-124.334732
8196.075439	-118.822166
8198.767090	-119.112183
8201.458740	-121.731689
8204.150391	-127.705002
8206.842041	-126.044197
8209.533691	-120.803902
8212.225342	-119.993248
8214.916992	-118.801147
8217.608643	-117.360497
8220.300293	-118.494873
8222.991943	-116.361397
8225.683594	-113.103485
8228.375244	-113.423561
8231.066895	-121.599899
8233.758545	-127.614738
8236.450195	-121.497841
8239.141846	-115.993118
8241.833496	-118.119156
8244.525146	-120.674385
8247.216797	-126.577515
8249.908447	-119.588188
8252.600098	-113.698959
8255.291748	-112.731728
8257.983398	-111.890251
8260.675049	-113.962936
8263.366699	-127.366997
8266.058350	-134.112839
8268.750000	-120.200569
8271.441650	-119.228912
8274.133301	-131.383759
8276.824951	-120.476158
8279.516602	-118.161415
8282.208252	-117.609367
8284.899902	-116.800056
8287.591553	-120.079903
8290.283203	-118.349899
8292.974854	-117.234245
8295.666504	-117.301064
8298.358154	-128.079575
8301.049805	-121.008858
8303.741455	-119.012550
8306.433105	-125.774422
8309.124756	-117.831612
8311.816406	-120.200256
8314.508057	-131.281311
8317.199707	-121.433113
8319.891357	-117.130005
8322.583008	-113.774292
8325.274658	-109.806076
8327.966309	-108.762253
8330.657959	-113.547089
8333.349609	-127.074257
8336.041260	-117.745872
8338.732910	-127.894844
8341.424561	-126.017517
8344.116211	-118.714935
8346.807861	-117.907295
8349.499512	-127.646889
8352.191162	-121.891510
8354.882813	-122.784790
8357.574463	-128.104584
8360.266113	-121.564232
8362.957764	-114.717499
8365.649414	-114.906540
8368.341064	-116.697601
8371.032715	-119.367157
8373.724365	-121.566414
8376.416016	-112.974487
8379.107666	-114.627609
8381.799316	-135.564636
8384.490967	-118.332909
8387.182617	-112.558037
8389.874268	-112.146561
8392.565918	-117.701729
8395.257568	-124.364189
8397.949219	-123.755554
8400.640869	-127.865395
8403.332520	-122.945274
8406.024170	-134.177017
8408.715820	-124.676247
8411.407471	-125.733215
8414.099121	-126.479515
8416.790771	-122.189766
8419.482422	-118.519615
8422.174072	-116.341331
8424.865723	-117.993523
8427.557373	-115.381325
8430.249023	-113.678093
8432.940674	-118.772041
8435.632324	-123.120102
8438.323975	-122.595306
8441.015625	-128.355865
8443.707275	-125.883347
8446.398926	-127.359306
8449.090576	-119.813568
8451.782227	-119.690514
8454.473877	-117.203033
8457.165527	-127.387894
8459.857178	-121.424538
8462.548828	-117.327454
8465.240479	-116.665848
8467.932129	-118.248123
8470.623779	-114.602379
8473.315430	-112.533951
8476.007080	-116.552246
8478.698730	-122.267067
8481.390381	-115.865631
8484.082031	-116.789818
8486.773682	-124.358162
8489.465332	-118.022148
8492.156982	-118.231277
8494.848633	-120.792511
8497.540283	-116.712128
8500.231934	-113.719612
8502.923584	-117.597420
8505.615234	-118.913544
8508.306885	-113.002075
8510.998535	-118.691338
8513.690186	-124.184547
8516.381836	-124.200142
8519.073486	-120.293144
8521.765137	-133.769913
8524.456787	-119.090324
8527.148438	-114.038933
8529.840088	-112.018394
8532.531738	-114.060577
8535.223389	-117.670494
8537.915039	-113.970558
8540.606689	-113.463783
8543.298340	-114.143326
8545.989990	-115.922134
8548.681641	-120.977982
8551.373291	-122.181007
8554.064941	-119.223907
8556.756592	-114.573166
8559.448242	-112.156227
8562.139893	-114.735641
8564.831543	-130.292877
8567.523193	-119.670921
8570.214844	-113.121544
8572.906494	-111.174843
8575.598145	-114.766014
8578.289795	-117.384087
8580.981445	-128.753357
8583.673096	-121.078300
8586.364746	-119.644157
8589.056396	-113.984535
8591.748047	-118.582001
8594.439697	-128.055557
8597.131348	-115.078743
8599.822998	-114.677589
8602.514648	-119.166573
8605.206299	-116.530243
8607.897949	-114.653931
8610.589600	-113.087219
8613.281250	-113.634850
8615.972900	-116.519768
8618.664551	-114.934349
8621.356201	-112.686943
8624.047852	-111.845284
8626.739502	-114.802162
8629.431152	-125.716133
8632.122803	-119.972115
8634.814453	-116.029213
8637.506104	-117.535271
8640.197754	-124.139732
8642.889404	-120.117668
8645.581055	-116.558723
8648.272705	-120.856186
8650.964355	-120.102440
8653.656006	-123.312401
8656.347656	-120.616623
8659.039307	-118.490074
8661.730957	-117.872917
8664.422607	-124.607094
8667.114258	-127.055099
8669.805908	-120.339813
8672.497559	-118.278076
8675.189209	-114.542961
8677.880859	-113.738503
8680.572510	-119.642143
8683.264160	-117.420761
8685.955811	-118.408546
8688.647461	-118.189461
8691.339111	-121.948143
8694.030762	-128.509857
8696.722412	-118.639961
8699.414063	-125.288414
8702.105713	-119.933601
8704.797363	-122.959274
8707.489014	-120.246376
8710.180664	-115.867439
8712.872314	-116.020432
8715.563965	-117.139656
8718.255615	-115.934052
8720.947266	-115.440224
8723.638916	-118.715790
8726.330566	-120.309471
8729.022217	-120.137489
8731.713867	-121.132355
8734.405518	-124.611702
8737.097168	-117.199005
8739.788818	-114.512459
8742.480469	-116.714592
8745.172119	-114.896942
8747.863770	-113.612152
8750.555420	-120.051826
8753.247070	-123.114571
8755.938721	-115.454826
8758.630371	-114.447495
8761.322021	-123.407784
8764.013672	-116.626595
8766.705322	-114.497925
8769.396973	-115.190323
8772.088623	-111.384644
8774.780273	-112.016800
8777.471924	-116.331223
8780.163574	-115.865791
8782.855225	-115.016548
8785.546875	-114.930222
8788.238525	-115.711075
8790.930176	-115.242432
8793.621826	-115.774925
8796.313477	-119.183693
8799.005127	-125.533646
8801.696777	-121.603905
8804.388428	-122.274445
8807.080078	-119.652740
8809.771729	-115.201981
8812.463379	-115.566116
8815.155029	-119.006950
8817.846680	-114.105194
8820.538330	-109.671028
8823.229980	-111.582375
8825.921631	-116.752998
8828.613281	-115.320633
8831.304932	-111.820999
8833.996582	-115.488235
8836.688232	-120.026505
8839.379883	-113.361450
8842.071533	-110.673721
8844.763184	-110.430817
8847.454834	-114.180847
8850.146484	-117.823402
8852.838135	-113.174164
8855.529785	-112.829971
8858.221436	-118.334923
8860.913086	-115.835632
8863.604736	-111.664078
8866.296387	-114.448891
8868.988037	-112.669113
8871.679688	-111.782036
8874.371338	-111.391716
8877.062988	-112.847198
8879.754639	-116.768250
8882.446289	-109.716621
8885.137939	-109.007530
8887.829590	-114.043785
8890.521240	-113.871086
8893.212891	-113.618881
8895.904541	-113.360413
8898.596191	-112.320435
8901.287842	-117.761284
8903.979492	-117.503273
8906.671143	-123.892273
8909.362793	-115.944786
8912.054443	-115.944847
8914.746094	-115.395004
8917.437744	-120.392403
8920.129395	-121.666069
8922.821045	-118.507240
8925.512695	-132.160660
8928.204346	-124.155777
8930.895996	-123.459419
8933.587646	-110.773598
8936.279297	-108.501762
8938.970947	-114.155151
8941.662598	-127.952797
8944.354248	-121.089966
8947.045898	-145.124802
8949.737549	-127.540840
8952.429199	-121.376694
8955.120850	-124.551720
8957.812500	-124.567268
8960.504150	-121.968857
8963.195801	-120.245567
8965.887451	-115.917740
